sample_id,input_chamfer_distance,input_gaussian_distance,input_voxel_mse,input_pmse_2,input_pmse_4,input_rf1,input_tf1,input_tpf1,inputpfda_chamfer_distance,inputpfda_gaussian_distance,inputpfda_voxel_mse,inputpfda_pmse_2,inputpfda_pmse_4,inputpfda_rf1,inputpfda_tf1,inputpfda_tpf1,inputpfdb_chamfer_distance,inputpfdb_gaussian_distance,inputpfdb_voxel_mse,inputpfdb_pmse_2,inputpfdb_pmse_4,inputpfdb_rf1,inputpfdb_tf1,inputpfdb_tpf1,output_full_old_chamfer_distance,output_full_old_gaussian_distance,output_full_old_voxel_mse,output_full_old_pmse_2,output_full_old_pmse_4,output_full_old_rf1,output_full_old_tf1,output_full_old_tpf1,output_physics_noRandom_noTen_method_chamfer_distance,output_physics_noRandom_noTen_method_gaussian_distance,output_physics_noRandom_noTen_method_voxel_mse,output_physics_noRandom_noTen_method_pmse_2,output_physics_noRandom_noTen_method_pmse_4,output_physics_noRandom_noTen_method_rf1,output_physics_noRandom_noTen_method_tf1,output_physics_noRandom_noTen_method_tpf1,output_simple_chamfer_distance,output_simple_gaussian_distance,output_simple_voxel_mse,output_simple_pmse_2,output_simple_pmse_4,output_simple_rf1,output_simple_tf1,output_simple_tpf1,output_simple_old_chamfer_distance,output_simple_old_gaussian_distance,output_simple_old_voxel_mse,output_simple_old_pmse_2,output_simple_old_pmse_4,output_simple_old_rf1,output_simple_old_tf1,output_simple_old_tpf1,outputbaseline_chamfer_distance,outputbaseline_gaussian_distance,outputbaseline_voxel_mse,outputbaseline_pmse_2,outputbaseline_pmse_4,outputbaseline_rf1,outputbaseline_tf1,outputbaseline_tpf1
composed_00483,4.387623363273958,0.7625557168686504,1.2800411694683134,0.5442974526202307,0.5225607835454866,0.3325780758849591,0.5577263244186872,0.5967284614583497,4.436763736645013,0.7636390448429875,1.2727352568879724,0.5386667903047055,0.5163686549640261,0.2452475092231622,0.4386342785516138,0.4637361964945741,2.6682252494649124,0.8296446866158531,0.6997022397816182,0.329095592815429,0.3188037447980605,0.1532400826115464,0.2774241041932174,0.3306171142292348,1.253494460337803,0.6488868175322091,0.4041747192852199,0.1938772870227694,0.1890170947066508,0.3114053483325008,0.4672394823726401,0.5224742301445265,0.6044921544048367,0.3795519747823498,0.3752330661751329,0.1773581119487062,0.1724262433475814,0.438109730674266,0.5624423588449475,0.6324579834528714,1.1748318137021785,0.4821213101614576,0.3932749793864786,0.1841045436449349,0.1787910723127424,0.3904458435384934,0.5651919793639179,0.6367813382071424,1.2399158121339444,0.5395915666456487,0.3931061267852783,0.186690615536645,0.1815217604977078,0.3631799377666887,0.5206397073676098,0.5880546928204539,2.406603221374303,0.731918795733871,0.6403788980096579,0.2513058266136795,0.2334563264506869,0.227655270343559,0.4827445761196765,0.5426787102818232
composed_00484,0.994880457146918,0.4578439649981161,0.2045021943747997,0.0751155495643615,0.0693465150892734,0.5841483873610405,0.7341661719223491,0.7902717463945734,1.0802876929926697,0.4966797698979266,0.223011314868927,0.0774283345788717,0.0695682797580957,0.5021381027322414,0.6566326711643272,0.7131332604657793,0.6472123297425197,0.3018817987640399,0.1319637030363082,0.0434223432093858,0.0350297145545482,0.51265739641658,0.5967852310261058,0.6585328508214778,0.248764780200185,0.1744164741721892,0.0622808441519737,0.0223917335271835,0.019608624628745,0.7709141288091909,0.8188057857844466,0.8523065667859798,0.2261328343613704,0.1618905631504446,0.0602702643722295,0.0221242981962859,0.0194226760882884,0.7730420623863065,0.8169078444384119,0.8507215230247883,0.2905977943136167,0.199167276128674,0.0685255531221628,0.0230561115778982,0.0202712452039122,0.7678904118913215,0.8419200705006589,0.8709521079773885,0.3073517997592445,0.208930437822063,0.0737526044249534,0.0240347492974251,0.0212051541078835,0.758760145234219,0.8370658310880618,0.8665211432494392,0.6652194329527006,0.3573155760408839,0.1830707192420959,0.038422780111432,0.0237436241470277,0.2837023221805838,0.6479527143002093,0.7436706049596135
composed_00487,1.1731354007614314,0.5256021997973311,0.077442380040884,0.0229378253221511,0.0164323423989117,0.4915291460445843,0.5861920582215803,0.6266658882872372,1.274919050997766,0.5653656602388286,0.0811454266309738,0.0229439189657568,0.0160862449556589,0.4032137983957731,0.493641620149096,0.5398788418157124,1.0511736294275458,0.494736310845904,0.0746458329260349,0.0195207723416388,0.0124617715366184,0.3988053514901838,0.4907234152262264,0.5375267972311752,0.6834520845777419,0.401322797003267,0.045133951306343,0.0119308472145348,0.0079057107679545,0.5706228625831754,0.6668092123464268,0.6911185905490042,0.4684920862474167,0.3159479716411662,0.038426025211811,0.0103365173097699,0.0070828119060024,0.5929841339047867,0.6773139124486416,0.6942053193040323,0.7075702536218001,0.4048975336351276,0.0440021969377994,0.0112875265069305,0.0073895441368222,0.5731791030932436,0.6712258841309703,0.696603169335087,0.7632999478706514,0.419174383877474,0.04598388671875,0.012630859343335,0.0087943724589422,0.5689979804965706,0.6647222829019359,0.6876468263318385,1.1767646547880728,0.6078932878094842,0.1105930984020233,0.0216700233519077,0.011881876643747,0.1898039905915154,0.5106468538169661,0.5683886905817195
composed_00488,0.0468382483978145,0.0366013743645283,0.0769308276474475,0.019699890166521,0.0129970243666321,0.8269444892977234,0.9134359517830628,0.9537264189394404,0.0510718482394891,0.0386940893684913,0.0956275224685669,0.0211013285443186,0.0124179049395024,0.7246896900764288,0.815914579746287,0.8508746377029185,0.057574084812004,0.0443074825011657,0.1256809070706367,0.0304454654455184,0.0177615126594901,0.592391540544509,0.7146608844117035,0.7828237460655136,0.2176180992119518,0.156842179599473,0.055702880769968,0.0123397113755345,0.0072839890606701,0.8311868724257007,0.8962953957887143,0.934161751168876,0.2180026067030122,0.1570875504003677,0.0631477870047092,0.0144507445394992,0.0087943726684898,0.8300479112325924,0.9049649351627244,0.9420742344466188,0.2197190740765152,0.158676441630221,0.0522002764046192,0.0108120219781994,0.0059630814008414,0.838136365205082,0.903422987803538,0.943573013622492,0.2244092371653262,0.1629848186832899,0.0560300290584564,0.0122071024030447,0.0069085516035556,0.8256161452459908,0.8912539170936509,0.9344861593448875,0.3106406791918966,0.2384779763234003,0.2218916058540344,0.0396022342145443,0.017394933104515,0.2410625980879951,0.723303259378083,0.856327179919729
composed_00490,0.9405635328473704,0.4432487651217055,0.1341271132230758,0.0422944940626621,0.0317209720611572,0.5249071519722296,0.5646437057721508,0.6514266635875019,0.9929831009866176,0.4667761617481543,0.1441362336277961,0.041831237077713,0.0297143101692199,0.4585997135944027,0.5239703233774352,0.6142771961299138,0.9544199203948835,0.4465589839262364,0.1368653178215026,0.0384565331041812,0.0258174464106559,0.4455251171392982,0.5006268898450967,0.5894813277740311,0.2398599259676119,0.1588513891681499,0.0531501457095146,0.0127716369926929,0.0081312533468008,0.7034958512657478,0.7332175092474774,0.7522434069785673,0.2140733436207493,0.1456858278582383,0.0517175294458866,0.0121424866840243,0.0074573440477252,0.710076171547059,0.7399295854615916,0.756145801747086,0.250179817843438,0.1635819286693667,0.0510895185172557,0.0117014972493052,0.0070820056833326,0.715505232748171,0.7484115460096543,0.7684004397554893,0.250703028617425,0.1633157142962688,0.0511962078511714,0.0116547344252467,0.0069779383949935,0.7164122960020696,0.750773769014551,0.7698683738477852,0.8493155246400328,0.4402230788780605,0.1709635436534881,0.029904581233859,0.0136008404195308,0.2668145856133023,0.539558725459967,0.6191380863763685
composed_00491,1.7172167705824006,0.8302293565371015,1.357789647579193,0.6371515274047852,0.6192399680614471,0.128031082023886,0.2970769369480709,0.4618778460579164,1.7359014666273669,0.8378074950779363,1.3562788248062134,0.6339934408664704,0.6156032025814057,0.0931976914617658,0.2464740173316195,0.3907748085522784,1.357513722709793,0.7489352998981365,0.1967954106628894,0.0796610942110419,0.071954658254981,0.2509996943491193,0.2936920948465603,0.3804270416372183,1.305395026048063,0.6183654490960449,0.0456333003938198,0.013426249101758,0.0097408954054117,0.4685697977849863,0.4868948556909801,0.5371236830378375,2.0528214554571327,0.7519889277162188,0.1128330901265144,0.0467490538954734,0.0428211588412523,0.3850888728758456,0.460348872309612,0.5250505735614823,2.132034335136768,0.7789896848445026,0.1499852687120437,0.0638575322926044,0.0595059994608163,0.3692455394662543,0.4460385824753538,0.5198232497278465,1.795866943211455,0.7473004518033973,0.1014773778617382,0.0384817300364375,0.0334933163598179,0.3606700597551481,0.4315602255975895,0.5153626736650513,1.5543213116100782,0.7972482634060181,0.1983070492744446,0.0472675263881683,0.0327625345438718,0.0910626659612444,0.3123929629665141,0.4404345977647682
composed_00492,0.7186510108704545,0.1994241802929375,0.0358177901245653,0.0119076438713818,0.0094527714070864,0.8384728872592728,0.8387535168091746,0.8685379354140903,0.8035301692334803,0.2220540908440713,0.0582836098968982,0.015021962672472,0.010211143316701,0.746891316527987,0.7677189587656177,0.800679784586519,0.8434687272559934,0.2313427810702015,0.0848828949034214,0.0244831439107656,0.016337364539504,0.6837549216222408,0.720709727294656,0.7623189045453692,0.2107885578612597,0.1463693144676175,0.0147571615874767,0.0053937175078317,0.0047027282533235,0.9368967240129064,0.9450776689066,0.9464047255349382,0.2023355490441778,0.1433261673884071,0.0139571128413081,0.0049377543153241,0.0042278314824216,0.938976733255012,0.9485440907939596,0.9501518906224972,0.225229343141526,0.1527125377880474,0.0142392578534781,0.0046558024128898,0.0038242390728555,0.937581081658876,0.9469598033900032,0.9493972871828172,0.2214397272722679,0.1507243493822671,0.0153684900142252,0.0054213053546845,0.0046162415063008,0.9353833934934188,0.9446787976205232,0.9468490712462494,0.6720198081826695,0.3069687856162026,0.1710913866758346,0.0298995055258274,0.0129023972898721,0.3431487971636419,0.7494711601792333,0.8035388159629495
composed_00493,1.1121347483324515,0.3110407839232438,0.0581980798393487,0.0188863930292427,0.0135129903908818,0.7368374075548918,0.8150954152933754,0.820272758127133,1.2390753265222296,0.3421298847955853,0.0643307294696569,0.0190262854099273,0.0130693816114217,0.6071591166598862,0.6700147076715102,0.693114736066387,1.128865884946846,0.3289193952723696,0.0716490887105465,0.0228281864896416,0.0162174122408032,0.5888049226670118,0.6577592067097573,0.684192418823051,0.5742344484741727,0.3227592315413105,0.0232939455658197,0.0065119221340864,0.0048077698098495,0.7966885126816353,0.8480624484510602,0.8433322204437423,0.5319170759958727,0.2928839166415906,0.02142333984375,0.0063261108938604,0.0048461507074534,0.8177913775748212,0.8693563191224756,0.8619858453633575,0.6801111043913438,0.3407166323580772,0.0239430340006947,0.0061926676426082,0.0043718261644244,0.7910435083489596,0.8457885253220601,0.8423454430864867,0.747770054676835,0.3481484530031088,0.0254960123449564,0.0069320371840149,0.0049777502194046,0.784470235003309,0.8468744449046888,0.8459361870078,1.3039416574681184,0.5241097133568997,0.0988756507635116,0.0214837647974491,0.0128279672935605,0.2105385177473438,0.6367057336291999,0.7018614542784268
composed_00494,1.4920643588693994,0.7141699149753693,1.5878621459007265,0.6685762345790863,0.571113896369934,0.3294816963583179,0.5446321733509945,0.6393571065933937,1.527263318664422,0.727539196317607,1.545764648914337,0.6386707603931427,0.5414425790309906,0.2834765839950784,0.4986684789233983,0.5868331943572844,1.793051501393682,0.6626046265698068,0.5825444519519806,0.2362212926149368,0.1999608919024467,0.3765732268688616,0.4729991383665365,0.5387394666442464,0.4939074827606386,0.2746190164118119,0.0867360830307006,0.0243099056184291,0.0147836480289697,0.658027873635923,0.6705619010489479,0.6904203908018465,0.3027610479271264,0.1917743942630175,0.0773345559835434,0.0224666640162467,0.0138851853087544,0.6920006605492512,0.6978984142498371,0.7059362598867194,0.716220900363435,0.3949916513808224,0.1089247226715088,0.027056935802102,0.0153864417225122,0.5839397146904698,0.641952880478837,0.6923933664447094,0.6476925517431086,0.3604337136670741,0.1006260588765144,0.0258896384388208,0.0150127742439508,0.6073181949478783,0.6482127363835655,0.6896160066891229,1.7796051706683744,0.7516091710809785,0.8750218152999878,0.3005851209163666,0.2557101756334304,0.1404773565091184,0.4709179988341024,0.5926939640949052
composed_00496,0.7242361732949643,0.4330056953154955,0.0492137853056192,0.0173754779621958,0.0133069887757301,0.6297009632206427,0.724596826193463,0.7414209312280087,0.8250293498565646,0.4916472250793324,0.05502335652709,0.0173039039596915,0.0127262904308736,0.4730850280450841,0.5467185923270284,0.5815766362388753,0.800951426825537,0.451337395265853,0.046193928271532,0.0136556295678019,0.0092452977783977,0.4822174266423061,0.5428834824009834,0.5786128732765431,0.4680815666897145,0.3571066484802804,0.0127644043415784,0.0031629740493372,0.002060483302921,0.7990367291156062,0.8356826716045458,0.8443323221854513,0.4831819275691125,0.3642444192408383,0.0130601400509476,0.0031698710052296,0.0020068588433787,0.7966270563979666,0.8287431131258461,0.842728535457773,0.6322415003368139,0.4445906554917999,0.0188777672126889,0.0051879883278161,0.003602310270071,0.7391922926363603,0.8039199429435554,0.817355504277215,0.5210545849322453,0.3827552670102341,0.0132484538480639,0.0031056010629981,0.0019371821312233,0.7882661122672561,0.8259120718912335,0.8358986866469861,1.044488872165653,0.6627991171425504,0.0837315276265144,0.017829823680222,0.0108477196656167,0.170860990454271,0.5730843376210774,0.6319393727778437
composed_00497,2.402417935246209,0.7264910383725031,0.8760765795595944,0.3996118804672733,0.3802515301737003,0.4202197893851753,0.4662842617830131,0.5337639978888712,2.435553032699034,0.7385586926380863,0.878257418051362,0.3969413553364574,0.3762819007970392,0.3781242239156834,0.4157853396859905,0.4753551361446076,2.745243396243248,0.7046317131532378,0.5613121755421162,0.2635658964514732,0.2509523885324597,0.3390272162216151,0.3404836470643405,0.4115536903005481,0.2488149837257927,0.1330438645818595,0.3527544716373086,0.170048468071036,0.1662453300203196,0.698173867520018,0.7072015103543589,0.736408548535772,0.3387381562815457,0.2017989734858782,0.3334770476445555,0.1455742203863337,0.1414466759306378,0.7334739689440186,0.8032743869785944,0.8097608951618908,0.293550453574737,0.1668872308748134,0.3115791084244847,0.1416505158646032,0.1376747703179717,0.7309275090928443,0.7783220912782879,0.7927320997377925,0.3288400228506786,0.1828355691296721,0.3415190406143665,0.1553438319358974,0.1513598730554804,0.7015441818351785,0.7598249570948898,0.7758122105045068,2.25270625428754,0.6559909904697887,0.5142334848642349,0.1992843307554722,0.1820299282670021,0.243843774445495,0.4080845388036502,0.4602969555538047
composed_00498,0.4390367989742158,0.3151753316110341,0.0692635893821716,0.015780812408775,0.0083820417989045,0.712367645967897,0.7448382515193801,0.787861461294381,0.4829908557619833,0.3450433516825864,0.0840947277843952,0.0174402059987187,0.0086640219204127,0.5999163604558201,0.6307513210971442,0.682096069381011,0.4954104564577403,0.352694285878533,0.0945566415786743,0.0222447913140058,0.0121615398675203,0.556172815280623,0.6014784710513454,0.6612188041105121,0.4953819453106917,0.3621032540599527,0.0466787923127412,0.0092127584852278,0.0042029394069686,0.7677738858421279,0.7789444207502756,0.8165858553151841,0.4264991590377397,0.3184180666193941,0.0348741859197616,0.0067143960390239,0.0032004902604967,0.8003444679445298,0.8065299173963222,0.8332445767407345,0.5420137517236668,0.3965037162079905,0.0555278312414884,0.0116411539725959,0.0057536518666893,0.74096430850537,0.7642407687486186,0.8049820639764196,0.5312937187384459,0.3874684640041119,0.0518836267292499,0.0108627726323902,0.0053935850737616,0.7489249750717274,0.7692966818331907,0.8082026983211916,0.6256248944480322,0.4674333467902686,0.1597180187702179,0.0267635803669691,0.0113452682271599,0.2346901099213874,0.6236210949000487,0.7060079592143763
composed_00975,1.8006207058204773,0.4951486360489892,0.2308656398206949,0.1076275729574263,0.1041781279840506,0.6974657438485675,0.856083762914529,0.9042046981252349,1.9885451788094368,0.5457736525988371,0.2457827154546976,0.1091122442390769,0.1041658560046926,0.5543207431600317,0.6866373895085361,0.7445005780838024,0.8704293155015667,0.2315690073290819,0.0676745597273111,0.0246605731546878,0.0213244400918483,0.6835091642204532,0.7140351451394382,0.7566875470716465,0.4189609893032457,0.2985829851057576,0.0275897624902427,0.010649810754694,0.0095942968036979,0.9014514480746316,0.9272129574202344,0.9401802142177004,0.4404566690301064,0.3319321799117974,0.0409379891119897,0.0162182824919,0.0152370705851353,0.8883287709884126,0.9312759234113968,0.9446191571133898,0.4997386668240242,0.3418739345128957,0.0377316892147064,0.0148667908040806,0.0133517684298567,0.8754698196656966,0.9240090948854058,0.9407260879359276,0.4763358881904744,0.3341449118483495,0.0354112954810261,0.0139919230248779,0.0126170603092759,0.8833632221299534,0.9288927109546646,0.944262006227412,1.2322133157295811,0.5391647351114548,0.1264641106128692,0.026932993158698,0.0172226944938302,0.2073151134194945,0.6642397723356825,0.7578358350505277
composed_00976,1.375156905787072,0.6385648210983785,0.8446660280227661,0.3420315951108932,0.3101791650056839,0.3394555634034758,0.5541706551702246,0.6844469660374315,1.4236950942466806,0.6589938119633494,0.8513285279273987,0.3391494423151016,0.3065186440944671,0.2903949880132944,0.504890591672157,0.6293625443941288,0.7451079994894685,0.4013214686745856,0.24492968916893,0.0770063884556293,0.0588161885738372,0.4451868548490174,0.5532414352289943,0.6235078675459758,0.2895071495094633,0.2047464023173587,0.1032932132482528,0.0301587011665105,0.0222292045131325,0.6605768775343456,0.7002402985288276,0.722439023307011,0.2793219514752555,0.2057557084143537,0.1107917472720146,0.0327225036919116,0.0236813072115182,0.6653552886119827,0.7052441688174642,0.7260984631201403,0.476646002033658,0.2872141761724806,0.1193290203809738,0.0348001398146152,0.0253293890506029,0.6428106322922243,0.6931147468689438,0.7324392902815774,0.365559162461716,0.2449877377313715,0.1176950693130493,0.0342304177582264,0.0246147084981203,0.6569699039606132,0.7072843393689212,0.7378600289084949,1.1968039799983567,0.5946328199880142,0.3822154879570007,0.0814650863409042,0.0501319326460361,0.1823189637473228,0.5075486815690333,0.6362811168470024
