sample_id,input_chamfer_distance,input_gaussian_distance,input_voxel_mse,input_pmse_2,input_pmse_4,input_rf1,input_tf1,input_tpf1,inputefr_chamfer_distance,inputefr_gaussian_distance,inputefr_voxel_mse,inputefr_pmse_2,inputefr_pmse_4,inputefr_rf1,inputefr_tf1,inputefr_tpf1,inputpfda_chamfer_distance,inputpfda_gaussian_distance,inputpfda_voxel_mse,inputpfda_pmse_2,inputpfda_pmse_4,inputpfda_rf1,inputpfda_tf1,inputpfda_tpf1,inputpfdb_chamfer_distance,inputpfdb_gaussian_distance,inputpfdb_voxel_mse,inputpfdb_pmse_2,inputpfdb_pmse_4,inputpfdb_rf1,inputpfdb_tf1,inputpfdb_tpf1,output_full_old_chamfer_distance,output_full_old_gaussian_distance,output_full_old_voxel_mse,output_full_old_pmse_2,output_full_old_pmse_4,output_full_old_rf1,output_full_old_tf1,output_full_old_tpf1,output_physics_noRandom_noTen_method_chamfer_distance,output_physics_noRandom_noTen_method_gaussian_distance,output_physics_noRandom_noTen_method_voxel_mse,output_physics_noRandom_noTen_method_pmse_2,output_physics_noRandom_noTen_method_pmse_4,output_physics_noRandom_noTen_method_rf1,output_physics_noRandom_noTen_method_tf1,output_physics_noRandom_noTen_method_tpf1,output_simple_chamfer_distance,output_simple_gaussian_distance,output_simple_voxel_mse,output_simple_pmse_2,output_simple_pmse_4,output_simple_rf1,output_simple_tf1,output_simple_tpf1,output_simple_old_chamfer_distance,output_simple_old_gaussian_distance,output_simple_old_voxel_mse,output_simple_old_pmse_2,output_simple_old_pmse_4,output_simple_old_rf1,output_simple_old_tf1,output_simple_old_tpf1,outputbaseline_chamfer_distance,outputbaseline_gaussian_distance,outputbaseline_voxel_mse,outputbaseline_pmse_2,outputbaseline_pmse_4,outputbaseline_rf1,outputbaseline_tf1,outputbaseline_tpf1
composed_00483,4.387623363273958,0.7625557168686504,1.2800411694683134,0.5442974526202307,0.5225607835454866,0.3325780758849591,0.5577263244186872,0.5967284614583497,2.1382766667053654,0.6424435605571367,0.7264179587364197,0.31363655999302864,0.2967815659940243,0.1307601572583419,0.36364804579506455,0.4180037026768823,4.436763736645013,0.7636390448429875,1.2727352568879724,0.5386667903047055,0.5163686549640261,0.24524750922316224,0.43863427855161385,0.46373619649457415,2.6682252494649124,0.8296446866158531,0.6997022397816182,0.329095592815429,0.3188037447980605,0.15324008261154648,0.27742410419321745,0.3306171142292348,1.253494460337803,0.6488868175322091,0.4041747192852199,0.19387728702276946,0.18901709470665082,0.3114053483325008,0.4672394823726401,0.5224742301445265,0.6044921544048367,0.3795519747823498,0.37523306617513297,0.1773581119487062,0.17242624334758147,0.438109730674266,0.5624423588449475,0.6324579834528714,1.1748318137021783,0.4821213101614576,0.39327497938647865,0.1841045436449349,0.17879107231274247,0.39044584353849343,0.5651919793639179,0.6367813382071424,1.2399158121339444,0.5395915666456487,0.39310612678527834,0.18669061553664507,0.18152176049770788,0.3631799377666887,0.5206397073676098,0.5880546928204539,2.406603221374303,0.731918795733871,0.6403788980096579,0.2513058266136795,0.2334563264506869,0.22765527034355904,0.4827445761196765,0.5426787102818232
composed_00484,0.9948804571469179,0.45784396499811614,0.20450219437479972,0.07511554956436158,0.06934651508927345,0.5841483873610405,0.7341661719223491,0.7902717463945734,0.49963696461576407,0.29322027062862444,0.1930810511112213,0.049372890032827854,0.03387249633669853,0.1642409060654177,0.40720302633069244,0.5045701055475267,1.0802876929926697,0.49667976989792667,0.223011314868927,0.07742833457887173,0.06956827975809574,0.5021381027322414,0.6566326711643272,0.7131332604657793,0.6472123297425197,0.3018817987640399,0.13196370303630828,0.04342234320938587,0.035029714554548265,0.51265739641658,0.5967852310261058,0.6585328508214778,0.24876478020018503,0.17441647417218922,0.06228084415197373,0.022391733527183533,0.01960862462874502,0.7709141288091909,0.8188057857844466,0.8523065667859798,0.2261328343613704,0.16189056315044467,0.06027026437222958,0.022124298196285964,0.019422676088288425,0.7730420623863065,0.8169078444384119,0.8507215230247883,0.2905977943136167,0.19916727612867402,0.06852555312216282,0.023056111577898265,0.02027124520391226,0.7678904118913215,0.8419200705006589,0.8709521079773885,0.3073517997592445,0.20893043782206308,0.07375260442495346,0.02403474929742515,0.021205154107883574,0.758760145234219,0.8370658310880618,0.8665211432494392,0.6652194329527006,0.35731557604088393,0.18307071924209595,0.038422780111432076,0.02374362414702773,0.2837023221805838,0.6479527143002093,0.7436706049596135
composed_00487,1.1731354007614314,0.5256021997973311,0.07744238004088402,0.022937825322151183,0.016432342398911715,0.4915291460445843,0.5861920582215803,0.6266658882872372,1.1566981838761075,0.603375742952448,0.09273274801671505,0.022086817771196365,0.013170401332899928,0.10384833260563231,0.28280476148283024,0.3261917683129831,1.2749190509977661,0.5653656602388286,0.08114542663097382,0.022943918965756892,0.016086244955658913,0.4032137983957731,0.493641620149096,0.5398788418157124,1.0511736294275458,0.494736310845904,0.07464583292603492,0.019520772341638803,0.012461771536618472,0.39880535149018387,0.4907234152262264,0.5375267972311752,0.6834520845777419,0.40132279700326706,0.04513395130634308,0.011930847214534879,0.007905710767954589,0.5706228625831754,0.6668092123464268,0.6911185905490042,0.4684920862474167,0.3159479716411662,0.038426025211811064,0.010336517309769987,0.007082811906002462,0.5929841339047867,0.6773139124486416,0.6942053193040323,0.7075702536218001,0.4048975336351276,0.044002196937799457,0.01128752650693059,0.007389544136822223,0.5731791030932436,0.6712258841309703,0.696603169335087,0.7632999478706514,0.419174383877474,0.04598388671875,0.012630859343335032,0.008794372458942235,0.5689979804965706,0.6647222829019359,0.6876468263318385,1.1767646547880728,0.6078932878094842,0.11059309840202332,0.02167002335190773,0.011881876643747092,0.18980399059151548,0.5106468538169661,0.5683886905817195
composed_00488,0.04683824839781454,0.03660137436452834,0.07693082764744759,0.019699890166521072,0.012997024366632104,0.8269444892977234,0.9134359517830628,0.9537264189394403,0.28806748758538725,0.22167636675368954,0.22466298192739487,0.044493320398032665,0.021610949654132128,0.14971349277696488,0.463893540436555,0.5831752739532172,0.051071848239489195,0.03869408936849137,0.0956275224685669,0.021101328544318676,0.012417904939502478,0.7246896900764288,0.815914579746287,0.8508746377029185,0.057574084812004094,0.04430748250116575,0.12568090707063675,0.030445465445518495,0.01776151265949011,0.592391540544509,0.7146608844117035,0.7828237460655136,0.21761809921195185,0.15684217959947305,0.05570288076996803,0.012339711375534534,0.007283989060670138,0.8311868724257007,0.8962953957887143,0.934161751168876,0.21800260670301227,0.15708755040036773,0.06314778700470924,0.014450744539499284,0.008794372668489814,0.8300479112325924,0.9049649351627244,0.9420742344466188,0.21971907407651525,0.158676441630221,0.05220027640461922,0.010812021978199481,0.005963081400841475,0.838136365205082,0.9034229878035381,0.943573013622492,0.22440923716532624,0.1629848186832899,0.05603002905845642,0.012207102403044701,0.006908551603555679,0.8256161452459908,0.8912539170936509,0.9344861593448875,0.3106406791918966,0.23847797632340034,0.22189160585403442,0.0396022342145443,0.017394933104515075,0.24106259808799516,0.723303259378083,0.856327179919729
composed_00490,0.9405635328473705,0.4432487651217055,0.13412711322307586,0.04229449406266213,0.031720972061157225,0.5249071519722296,0.5646437057721508,0.6514266635875019,0.7980636913643516,0.4210119987711998,0.1728743501007557,0.03776718210428953,0.021073208190500736,0.17520047824780371,0.39800671945684174,0.46752285898857604,0.9929831009866175,0.4667761617481543,0.14413623362779618,0.04183123707771301,0.029714310169219972,0.45859971359440277,0.5239703233774352,0.6142771961299138,0.9544199203948837,0.4465589839262364,0.13686531782150269,0.03845653310418129,0.025817446410655975,0.4455251171392982,0.5006268898450967,0.5894813277740311,0.23985992596761194,0.15885138916814992,0.05315014570951462,0.012771636992692948,0.008131253346800805,0.7034958512657478,0.7332175092474774,0.7522434069785673,0.21407334362074937,0.1456858278582383,0.05171752944588661,0.012142486684024335,0.007457344047725201,0.710076171547059,0.7399295854615916,0.756145801747086,0.25017981784343807,0.16358192866936674,0.05108951851725578,0.011701497249305248,0.007082005683332682,0.715505232748171,0.7484115460096543,0.7684004397554893,0.25070302861742505,0.1633157142962688,0.051196207851171495,0.011654734425246716,0.0069779383949935435,0.7164122960020696,0.750773769014551,0.7698683738477852,0.8493155246400328,0.44022307887806056,0.17096354365348815,0.029904581233859064,0.013600840419530868,0.2668145856133023,0.539558725459967,0.6191380863763685
composed_00491,1.7172167705824006,0.8302293565371015,1.357789647579193,0.6371515274047852,0.6192399680614471,0.12803108202388602,0.29707693694807097,0.4618778460579164,1.4613317003648854,0.7913376206818828,0.13553426042199135,0.04250915581360459,0.03292985900770873,0.07244674161848431,0.21510546106269315,0.30968675877550855,1.7359014666273667,0.8378074950779363,1.3562788248062134,0.6339934408664704,0.6156032025814057,0.09319769146176586,0.24647401733161955,0.3907748085522784,1.3575137227097933,0.7489352998981365,0.19679541066288947,0.07966109421104192,0.07195465825498104,0.2509996943491193,0.29369209484656034,0.3804270416372183,1.305395026048063,0.6183654490960449,0.04563330039381981,0.013426249101758003,0.009740895405411721,0.46856979778498636,0.4868948556909801,0.5371236830378375,2.0528214554571327,0.7519889277162188,0.11283309012651443,0.04674905389547348,0.04282115884125233,0.3850888728758456,0.460348872309612,0.5250505735614823,2.132034335136768,0.7789896848445026,0.14998526871204376,0.06385753229260445,0.05950599946081638,0.3692455394662543,0.4460385824753538,0.5198232497278465,1.7958669432114547,0.7473004518033973,0.1014773778617382,0.03848173003643751,0.03349331635981798,0.3606700597551481,0.4315602255975895,0.5153626736650513,1.5543213116100782,0.7972482634060181,0.1983070492744446,0.047267526388168335,0.03276253454387188,0.09106266596124449,0.3123929629665141,0.44043459776476823
composed_00492,0.7186510108704545,0.1994241802929375,0.03581779012456536,0.011907643871381879,0.009452771407086401,0.8384728872592728,0.8387535168091746,0.8685379354140903,0.6689865303885612,0.3195851264760948,0.18612436950206757,0.039128100499510765,0.02053921716287732,0.2305491842912196,0.5347609744853529,0.595401063449863,0.8035301692334803,0.22205409084407132,0.05828360989689827,0.015021962672472,0.010211143316701055,0.746891316527987,0.7677189587656177,0.800679784586519,0.8434687272559934,0.23134278107020156,0.08488289490342141,0.02448314391076565,0.016337364539504053,0.6837549216222408,0.720709727294656,0.7623189045453692,0.2107885578612597,0.14636931446761758,0.01475716158747673,0.0053937175078317525,0.004702728253323585,0.9368967240129065,0.9450776689066,0.9464047255349382,0.20233554904417783,0.14332616738840714,0.013957112841308118,0.004937754315324128,0.004227831482421607,0.938976733255012,0.9485440907939597,0.9501518906224973,0.22522934314152607,0.1527125377880474,0.014239257853478193,0.004655802412889898,0.003824239072855562,0.9375810816588761,0.9469598033900031,0.9493972871828171,0.22143972727226796,0.15072434938226717,0.015368490014225245,0.005421305354684591,0.004616241506300867,0.9353833934934188,0.9446787976205233,0.9468490712462494,0.6720198081826695,0.3069687856162026,0.17109138667583465,0.02989950552582741,0.01290239728987217,0.3431487971636419,0.7494711601792333,0.8035388159629495
composed_00493,1.1121347483324517,0.31104078392324386,0.05819807983934879,0.018886393029242755,0.013512990390881895,0.7368374075548918,0.8150954152933754,0.820272758127133,0.7927575454480273,0.4472777844089255,0.08174946904182434,0.0205438993871212,0.013241450069472194,0.1214532517744989,0.34710657633305353,0.4086607109154927,1.2390753265222296,0.3421298847955853,0.06433072946965694,0.019026285409927367,0.013069381611421705,0.6071591166598862,0.6700147076715102,0.693114736066387,1.128865884946846,0.32891939527236963,0.0716490887105465,0.022828186489641668,0.016217412240803242,0.5888049226670118,0.6577592067097573,0.684192418823051,0.5742344484741727,0.32275923154131053,0.02329394556581974,0.00651192213408649,0.004807769809849561,0.7966885126816353,0.8480624484510602,0.8433322204437423,0.5319170759958727,0.2928839166415906,0.02142333984375,0.006326110893860459,0.0048461507074534895,0.8177913775748212,0.8693563191224756,0.8619858453633575,0.6801111043913438,0.34071663235807725,0.023943034000694752,0.006192667642608285,0.004371826164424419,0.7910435083489596,0.8457885253220601,0.8423454430864867,0.747770054676835,0.3481484530031088,0.0254960123449564,0.006932037184014916,0.004977750219404697,0.784470235003309,0.8468744449046888,0.8459361870078,1.3039416574681184,0.5241097133568997,0.09887565076351165,0.021483764797449113,0.012827967293560505,0.21053851774734386,0.6367057336291999,0.7018614542784268
composed_00494,1.4920643588693994,0.7141699149753693,1.5878621459007263,0.6685762345790863,0.571113896369934,0.3294816963583179,0.5446321733509945,0.6393571065933937,1.8314025770907159,0.7689742481803188,1.717938806861639,0.5737258000299335,0.419258798006922,0.1025288301054699,0.34585907725108794,0.45325279799459195,1.527263318664422,0.727539196317607,1.545764648914337,0.6386707603931427,0.5414425790309906,0.28347658399507847,0.49866847892339833,0.5868331943572844,1.793051501393682,0.6626046265698068,0.5825444519519806,0.23622129261493682,0.19996089190244676,0.37657322686886163,0.4729991383665365,0.5387394666442464,0.4939074827606386,0.27461901641181197,0.08673608303070068,0.024309905618429183,0.014783648028969764,0.658027873635923,0.6705619010489479,0.6904203908018465,0.3027610479271264,0.19177439426301757,0.0773345559835434,0.022466664016246796,0.013885185308754443,0.6920006605492512,0.6978984142498371,0.7059362598867194,0.716220900363435,0.3949916513808224,0.1089247226715088,0.02705693580210209,0.015386441722512245,0.5839397146904698,0.641952880478837,0.6923933664447094,0.6476925517431086,0.3604337136670741,0.10062605887651443,0.02588963843882084,0.015012774243950843,0.6073181949478783,0.6482127363835655,0.6896160066891229,1.7796051706683744,0.7516091710809785,0.8750218152999878,0.3005851209163666,0.25571017563343046,0.1404773565091184,0.47091799883410246,0.5926939640949052
composed_00496,0.7242361732949643,0.43300569531549554,0.04921378530561924,0.017375477962195872,0.013306988775730133,0.6297009632206427,0.724596826193463,0.7414209312280087,0.9463861115550786,0.6311999721597703,0.06868937239050865,0.016677016858011484,0.009718888672068715,0.11281951197643562,0.3303998052194892,0.3832378235746812,0.8250293498565646,0.49164722507933245,0.055023356527090075,0.017303903959691523,0.012726290430873633,0.4730850280450841,0.5467185923270284,0.5815766362388753,0.800951426825537,0.45133739526585304,0.046193928271532056,0.013655629567801952,0.009245297778397799,0.4822174266423061,0.5428834824009834,0.5786128732765431,0.4680815666897145,0.3571066484802804,0.012764404341578484,0.003162974049337208,0.002060483302921057,0.7990367291156062,0.8356826716045458,0.8443323221854513,0.48318192756911255,0.3642444192408383,0.013060140050947666,0.003169871005229652,0.0020068588433787226,0.7966270563979666,0.8287431131258461,0.842728535457773,0.6322415003368139,0.44459065549179994,0.018877767212688922,0.0051879883278161286,0.00360231027007103,0.7391922926363603,0.8039199429435554,0.817355504277215,0.5210545849322453,0.38275526701023416,0.013248453848063946,0.0031056010629981756,0.0019371821312233807,0.7882661122672561,0.8259120718912335,0.8358986866469861,1.0444888721656527,0.6627991171425504,0.08373152762651444,0.017829823680222033,0.010847719665616751,0.170860990454271,0.5730843376210774,0.6319393727778437
composed_00497,2.402417935246209,0.7264910383725031,0.8760765795595944,0.3996118804672733,0.3802515301737003,0.42021978938517535,0.4662842617830131,0.5337639978888712,1.0870775262358248,0.4804521337493543,0.5813954621553421,0.24775464087724686,0.2290107198059559,0.18228699858153888,0.39381569956713325,0.4543904210728983,2.435553032699034,0.7385586926380863,0.878257418051362,0.39694135533645747,0.37628190079703927,0.37812422391568346,0.4157853396859905,0.47535513614460767,2.745243396243248,0.7046317131532378,0.5613121755421162,0.2635658964514732,0.2509523885324597,0.33902721622161514,0.34048364706434053,0.41155369030054817,0.24881498372579278,0.13304386458185952,0.3527544716373086,0.17004846807103605,0.16624533002031966,0.698173867520018,0.7072015103543589,0.736408548535772,0.3387381562815457,0.20179897348587822,0.33347704764455555,0.14557422038633377,0.14144667593063787,0.7334739689440186,0.8032743869785944,0.8097608951618908,0.293550453574737,0.16688723087481344,0.3115791084244847,0.14165051586460323,0.1376747703179717,0.7309275090928443,0.7783220912782879,0.7927320997377925,0.32884002285067865,0.18283556912967217,0.34151904061436655,0.15534383193589746,0.15135987305548043,0.7015441818351785,0.7598249570948898,0.7758122105045068,2.25270625428754,0.6559909904697887,0.5142334848642349,0.1992843307554722,0.1820299282670021,0.24384377444549504,0.40808453880365025,0.4602969555538047
composed_00498,0.4390367989742158,0.31517533161103417,0.06926358938217163,0.015780812408775092,0.008382041798904538,0.712367645967897,0.7448382515193801,0.787861461294381,0.5524505050776433,0.4203107711747511,0.1473580915480852,0.02759787254035473,0.012688550865277648,0.16613293627919803,0.41986126462721723,0.4922624609671684,0.4829908557619833,0.3450433516825864,0.08409472778439522,0.01744020599871874,0.008664021920412778,0.5999163604558201,0.6307513210971442,0.682096069381011,0.49541045645774034,0.352694285878533,0.09455664157867431,0.022244791314005852,0.012161539867520332,0.556172815280623,0.6014784710513454,0.6612188041105121,0.4953819453106917,0.36210325405995275,0.04667879231274128,0.009212758485227823,0.004202939406968653,0.7677738858421279,0.7789444207502756,0.8165858553151841,0.4264991590377397,0.3184180666193941,0.03487418591976166,0.006714396039023995,0.0032004902604967356,0.8003444679445298,0.8065299173963222,0.8332445767407345,0.5420137517236668,0.3965037162079905,0.055527831241488454,0.01164115397259593,0.005753651866689325,0.74096430850537,0.7642407687486186,0.8049820639764196,0.5312937187384459,0.38746846400411195,0.051883626729249954,0.010862772632390261,0.005393585073761642,0.7489249750717274,0.7692966818331907,0.8082026983211916,0.6256248944480322,0.4674333467902686,0.1597180187702179,0.02676358036696911,0.011345268227159977,0.23469010992138745,0.6236210949000487,0.7060079592143763
composed_00975,1.8006207058204773,0.49514863604898923,0.2308656398206949,0.10762757295742631,0.10417812798405066,0.6974657438485675,0.856083762914529,0.9042046981252347,1.6261079022784322,0.5844223046193311,0.12705831043422222,0.03807718958705664,0.02980118989944458,0.12949579705499775,0.379128329003215,0.45853582211267857,1.9885451788094366,0.5457736525988371,0.2457827154546976,0.10911224423907698,0.10416585600469261,0.5543207431600317,0.6866373895085361,0.7445005780838024,0.8704293155015667,0.23156900732908192,0.06767455972731114,0.024660573154687882,0.021324440091848373,0.6835091642204532,0.7140351451394382,0.7566875470716465,0.4189609893032457,0.29858298510575765,0.027589762490242718,0.010649810754694044,0.009594296803697944,0.9014514480746317,0.9272129574202344,0.9401802142177003,0.44045666903010644,0.33193217991179746,0.04093798911198974,0.016218282491900028,0.01523707058513537,0.8883287709884126,0.9312759234113968,0.9446191571133898,0.49973866682402424,0.3418739345128957,0.03773168921470642,0.014866790804080664,0.013351768429856747,0.8754698196656966,0.9240090948854058,0.9407260879359276,0.47633588819047445,0.3341449118483495,0.03541129548102617,0.013991923024877905,0.012617060309275984,0.8833632221299534,0.9288927109546646,0.944262006227412,1.2322133157295811,0.5391647351114548,0.12646411061286927,0.02693299315869808,0.017222694493830203,0.20731511341949452,0.6642397723356825,0.7578358350505277
composed_00976,1.375156905787072,0.6385648210983785,0.8446660280227661,0.34203159511089326,0.3101791650056839,0.3394555634034758,0.5541706551702246,0.6844469660374315,0.8134861551303082,0.45444850621159266,0.27080901339650154,0.0631138738244772,0.03912501269951463,0.1273429458418648,0.3651850294543806,0.4645885220985581,1.4236950942466806,0.6589938119633494,0.8513285279273987,0.33914944231510163,0.30651864409446716,0.2903949880132944,0.504890591672157,0.6293625443941288,0.7451079994894685,0.4013214686745856,0.24492968916893004,0.07700638845562935,0.05881618857383728,0.44518685484901743,0.5532414352289943,0.6235078675459758,0.2895071495094633,0.20474640231735877,0.10329321324825287,0.030158701166510583,0.022229204513132574,0.6605768775343456,0.7002402985288276,0.722439023307011,0.2793219514752555,0.2057557084143537,0.11079174727201462,0.032722503691911695,0.023681307211518288,0.6653552886119827,0.7052441688174642,0.7260984631201403,0.476646002033658,0.2872141761724806,0.11932902038097382,0.03480013981461525,0.02532938905060291,0.6428106322922243,0.6931147468689438,0.7324392902815774,0.365559162461716,0.2449877377313715,0.11769506931304932,0.0342304177582264,0.024614708498120308,0.6569699039606132,0.7072843393689212,0.7378600289084949,1.1968039799983567,0.5946328199880142,0.3822154879570007,0.08146508634090424,0.050131932646036145,0.18231896374732284,0.5075486815690333,0.6362811168470024
composed_00977,0.8595194188228489,0.45345468181865006,0.5272411286830903,0.18486882299184798,0.15390269309282303,0.48759733721461335,0.6204445845958144,0.7049579121763383,0.6156889833524046,0.35056104459728415,0.516263335943222,0.1676945872604847,0.13143482245504856,0.18237956160852237,0.4462267696584315,0.5447112149578814,0.8979326445307022,0.47458001535705957,0.5460519284009934,0.1867523178458214,0.15349626764655114,0.4272434219977037,0.5755428977042456,0.6619671824504431,0.7647744223565907,0.3908864652857618,0.4022590398788452,0.15204800218343734,0.1264892414212227,0.4415904157523526,0.5249170959919108,0.5959136771606616,0.20182322367863384,0.13301237175786382,0.2886201173067093,0.11237953640520573,0.09629884883761405,0.7266461818510056,0.7713797505438237,0.7935702471112129,0.19233981128527494,0.12716954702433494,0.2697715684771538,0.10579141303896904,0.0896981529891491,0.734421088867881,0.7671626917443191,0.7882814337025417,0.22726527463223006,0.14198116993178486,0.2655168443918228,0.10031808353960514,0.08401295691728591,0.7404067299749975,0.7868956111519001,0.8114179114400153,0.23931848470506487,0.14857778768147858,0.2685034215450287,0.10013081692159176,0.0836899571120739,0.737359329994721,0.7861932520337727,0.8104311059199489,0.7135287049692528,0.39126281313597716,0.4594908058643341,0.1338845320045948,0.10142661854624749,0.27526242133581513,0.5886042961543967,0.6792199105462947
composed_00978,0.2427638599379102,0.09140479015877656,0.014055664092302323,0.002953124977648258,0.0015567931812256574,0.8725977712383285,0.8753222288651126,0.868365925558747,0.5024877945413972,0.35258217530131086,0.09829508326947689,0.024940109346061945,0.016052385792136192,0.1666806182872998,0.4364229368812605,0.49429154635113837,0.1867172414034711,0.0734700262861259,0.022772786766290666,0.00415362548083067,0.001868438720703125,0.7682359240248566,0.7602331900314269,0.7604015326181078,0.2802882159355918,0.11030399450270967,0.05729980543255806,0.018788878992199897,0.014334793202579021,0.7202346787996341,0.7349154101117703,0.7444389819675246,0.3993447314795689,0.2599922006537231,0.011740966513752938,0.0023966369684785605,0.001221911096945405,0.891941309256992,0.8903348015588308,0.8849628864277594,0.3356950748002688,0.23347707873832643,0.009982014913111925,0.0020121764857321976,0.001040428166743368,0.9075827496085627,0.9064791102223072,0.901891524159273,0.41474935619872577,0.26357055994757855,0.011674072034657002,0.002297902409918606,0.001132199598941952,0.8899294755949512,0.8892688906915212,0.8837110534203305,0.481149465806948,0.2834777755109444,0.013562255725264549,0.0027884623501449823,0.001424252800643444,0.8782637396072099,0.8811742970557986,0.8751924467523416,0.6612768587418434,0.3757268429195711,0.09597786515951157,0.01909008789807558,0.009940536692738533,0.28492334875171005,0.7078543470158895,0.7615418670317208
composed_00982,0.8518548291598979,0.35320068039376984,0.1549221992492676,0.06465610563755035,0.056238768994808196,0.7550896695198243,0.8377158783865403,0.8631949360947015,0.4404702609573419,0.2954013788874729,0.24354756623506546,0.057404632680118084,0.035684287548065186,0.17893217103500936,0.48479569457927285,0.5966049996400526,0.9230363779058688,0.3831240554840832,0.17602660953998567,0.06675513684749604,0.05606559962034226,0.6771485333453553,0.7670659184458966,0.7952976735129159,0.9345667397436447,0.29299089724519606,0.16993277966976167,0.05672239139676094,0.04333416223526001,0.5539298279471658,0.6455876637185909,0.7019950326151523,0.2798228615172666,0.13091685946044038,0.04958577528595924,0.020363281294703484,0.01854947376996279,0.8711335338026387,0.8833474192884676,0.889590514037673,0.18171814567683578,0.12006670720111891,0.043846191465854646,0.017205973342061042,0.01565436292439699,0.8865953729333678,0.9018012930369101,0.911122783681049,0.3316028954799314,0.1515509419655042,0.05105932652950287,0.019554026238620282,0.017455950379371643,0.8642094756178393,0.8816672640319885,0.8907221512742911,0.2695914712239285,0.1425913909578125,0.047768880426883695,0.017477193102240562,0.015375524014234542,0.8734395280110478,0.892510001946855,0.9040227048668665,1.092883965946649,0.40121827795079,0.256831219792366,0.05539487674832344,0.03371075913310051,0.2718091684050709,0.6682359648784421,0.7754371376854279
composed_00983,2.564042206752171,0.6183077925580908,1.3694088792894035,0.6031785763101652,0.548959153809119,0.5336007247184185,0.6559643188082138,0.7140350289863742,0.8252245840090843,0.4072163039443229,0.44699279963970184,0.18800880387425423,0.17729830369353294,0.18798470483002788,0.40490855286738425,0.4825579663602794,2.477555142478945,0.6082255849062292,1.3299990389496088,0.5830706555163487,0.5331813707365655,0.45311518558069713,0.5390332412221147,0.5752025958071194,3.743155134145418,0.7373776235684786,0.5073470078408718,0.2319450495764613,0.21246657704468816,0.307009811929386,0.38713360796754237,0.4459605815686968,1.2479805927824352,0.48558076893839813,0.2652768577914685,0.12110827590804547,0.11717881119111553,0.6406224962978487,0.7669832265507107,0.8170676279507492,0.8830616731285484,0.4407597433461031,0.25472811246290805,0.11666429466567933,0.1129049306095112,0.6488562002551519,0.7703281686100272,0.8111008031891676,1.3620101309014558,0.4965241555631345,0.2716432265471667,0.11819622752955183,0.11384031180641614,0.6248378298845709,0.7510455109593266,0.8064391442719543,1.0999295519497316,0.4176068731561901,0.2647358402609825,0.11069525185739622,0.106245611369377,0.6384888603488742,0.7832752451517847,0.8153783256160956,2.616959231062268,0.7147628657539712,0.43256999403238294,0.160768573731184,0.14681887477636338,0.24643263680744357,0.5396381162610294,0.5934571150016174
composed_00986,1.576011329014293,0.560869649951616,0.3805803209543228,0.15240074433386325,0.14692349582910538,0.6395741614355939,0.7775696920986896,0.8325838398099876,1.2095860034699863,0.49232433411526305,0.2959761582314968,0.09036191180348396,0.06870659533888102,0.15781765956472135,0.40403498250734754,0.4657456816883208,1.6727716921148605,0.5961489976587371,0.3978023275732994,0.15405665151774883,0.14654381461441518,0.5544048560986747,0.6896758649400931,0.745201168373747,0.9949416935608218,0.2902542017462901,0.1521134465932846,0.05864265859127045,0.049501602351665494,0.5939911985992845,0.6425760130902194,0.7001057686409966,0.3219321118375027,0.18772335197607296,0.0723926592618227,0.02937741093337536,0.027847373485565187,0.8647207067204864,0.9099809225321884,0.9194626129807931,0.263133974939487,0.1803609319265484,0.07743937000632287,0.02938186638057232,0.027881502173841,0.8735207504861059,0.9144714439726396,0.9226788345636905,0.3197970147901304,0.19972173739929328,0.07889087051153183,0.029549448750913143,0.027835558541119097,0.8674768373364493,0.9190718022148421,0.9302286759053319,0.2843536013392786,0.18473963127458418,0.06773624643683433,0.02685948722064495,0.02534485124051571,0.8757222095326073,0.9137698316250601,0.9250687092533333,1.0203639378982716,0.4368725203008015,0.24688680171966554,0.06151701882481575,0.04016030095517635,0.29236317181747823,0.6808945904369355,0.7510727841513809
composed_00988,2.2404480111685308,0.7998101179240708,0.23861393705010414,0.0954773967154324,0.0765528729534708,0.32440107967115117,0.36023282439318804,0.38523079259412213,2.4935237989631296,0.8239889465583002,0.16198649071156979,0.05093221087008715,0.03628220851533115,0.09166360146641339,0.22447586499241362,0.2553461139862544,2.2928078158591005,0.8135617582211853,0.22683560773730277,0.08818011451512575,0.07015908804023638,0.27164128191908654,0.30619410647358347,0.333735827468734,2.3214013750990268,0.7950413783513055,0.13576936777681112,0.0490425206720829,0.03784135866444558,0.2543292038161393,0.28844095242405887,0.31356159670373407,0.7669866072248762,0.36854476464405994,0.028136474639177324,0.008810842013917863,0.006645663070958108,0.5076020491740993,0.5310175479953785,0.5420891783519569,0.6785698963173535,0.3627219935651295,0.02779305037111044,0.008799814921803772,0.00672941334778443,0.5240131603574654,0.5569975617877752,0.5634618321773768,1.2114836716751467,0.534117726819696,0.0416602373123169,0.01312533551827073,0.009717430209275336,0.48595465568262686,0.5304955882853589,0.558474609728117,0.9236864879409007,0.44419470704442837,0.030740559473633765,0.00929677349049598,0.006989842699840665,0.5012922972593186,0.5496723591874264,0.5699776341647536,2.3079462543802434,0.8259529679240618,0.19778532162308693,0.05288285259157419,0.03905281072948128,0.15463039144140583,0.33078225361256625,0.36595225791562064
